url,favs_lognorm
https://habrahabr.ru/post/314080/,0.3873631416438496
https://habrahabr.ru/company/plesk/blog/313732/,-0.5683995696321115
https://habrahabr.ru/company/etagi/blog/314000/,0.7024602517317694
https://habrahabr.ru/company/knopka/blog/314030/,0.4965267471453366
https://geektimes.ru/company/audiomania/blog/282058/,1.0739038987836829
https://habrahabr.ru/company/pechkin/blog/314066/,0.6840785031068025
https://habrahabr.ru/company/first/blog/314106/,0.46960473761240706
https://habrahabr.ru/company/vasexperts/blog/313558/,0.2506171467615661
https://habrahabr.ru/post/314108/,1.862318180514933
https://habrahabr.ru/company/cbs/blog/313830/,-0.01851266698864263
https://habrahabr.ru/company/jugru/blog/313908/,-0.009055527689638215
https://habrahabr.ru/post/314110/,0.3904774539763649
https://habrahabr.ru/company/pt/blog/314112/,0.02274262601510009
https://habrahabr.ru/company/solarsecurity/blog/312056/,0.05907375235861701
https://habrahabr.ru/post/314114/,0.7479579656306397
https://habrahabr.ru/post/314118/,0.9681034830484686
https://habrahabr.ru/post/314122/,0.546620764022226
https://geektimes.ru/company/dadget/blog/281786/,0.05874107690162621
https://habrahabr.ru/company/kickidler/blog/314042/,0.015472424531771146
https://habrahabr.ru/company/it-grad/blog/312042/,-0.2836437983337085
https://habrahabr.ru/company/1cloud/blog/314022/,0.18735450274209584
https://habrahabr.ru/post/314126/,-0.8187800447727533
https://habrahabr.ru/post/313966/,0.29335097862044296
https://habrahabr.ru/company/piter/blog/314120/,0.46033792552299213
https://geektimes.ru/post/282094/,0.23832580699945904
https://habrahabr.ru/company/regionsoft/blog/314130/,-0.23305319760724053
https://habrahabr.ru/company/ru_mts/blog/314134/,0.289306479098225
https://habrahabr.ru/post/314028/,0.6156647789492818
https://habrahabr.ru/post/314136/,0.1324067536086665
https://habrahabr.ru/post/313904/,0.6190721785344089
https://habrahabr.ru/post/314140/,0.5451758194419709
https://habrahabr.ru/company/acronis/blog/309688/,-0.13916080530724523
https://geektimes.ru/post/282096/,-0.4932495609856806
https://habrahabr.ru/post/314142/,0.009201587924797992
https://habrahabr.ru/company/ivideon/blog/314138/,0.44600266279759854
https://geektimes.ru/post/282104/,0.2374597506833902
https://geektimes.ru/post/282102/,-0.17221053629757593
https://geektimes.ru/post/282016/,0.20095919080554284
https://geektimes.ru/company/piter/blog/282106/,0.22922365064627628
https://habrahabr.ru/post/314150/,0.23831033038976654
https://habrahabr.ru/company/mailru/blog/313880/,1.203728634506206
https://geektimes.ru/company/comfortway/blog/282108/,-0.11897540061198167
https://habrahabr.ru/company/erlyvideo/blog/314146/,-0.10295713056148151
https://geektimes.ru/company/atlasbiomed/blog/282110/,0.27789153343787926
https://habrahabr.ru/company/npl/blog/314160/,0.09895815013929707
https://habrahabr.ru/company/edison/blog/314094/,-0.192188982889384
https://geektimes.ru/post/282112/,-0.45382022538555744
https://habrahabr.ru/company/ruvds/blog/314166/,0.3867039951935695
https://geektimes.ru/company/gearbest/blog/282114/,0.08449536833709892
https://habrahabr.ru/post/314172/,0.5833363735931774
https://geektimes.ru/post/282116/,0.4374219283214439
https://geektimes.ru/company/intel/blog/282026/,0.15508499392176472
https://habrahabr.ru/post/313776/,1.4911567741977805
https://habrahabr.ru/post/314174/,0.7474481163362672
https://geektimes.ru/post/282118/,0.7711695781447887
https://geektimes.ru/post/282122/,0.5910059011277743
https://habrahabr.ru/company/FastVPS/blog/314178/,-0.11530780511125671
https://habrahabr.ru/post/314180/,0.5177145780307967
https://geektimes.ru/post/282446/,0.1774546494207596
https://habrahabr.ru/post/314184/,1.0173428754067075
https://habrahabr.ru/post/313954/,-1.012905022175068
https://habrahabr.ru/post/314186/,0.8716410943059929
https://geektimes.ru/post/282124/,-0.6867685991100779
https://habrahabr.ru/post/314190/,-0.8559494269586749
https://geektimes.ru/company/madrobots/blog/282126/,0.6465335506855898
https://habrahabr.ru/post/314188/,-0.09700665013162907
https://geektimes.ru/post/282128/,0.47161701479316
https://habrahabr.ru/post/314194/,0.5163787079160942
https://geektimes.ru/post/282132/,-0.9035063152915488
https://habrahabr.ru/post/314208/,0.07651136370057177
https://habrahabr.ru/post/312352/,0.1145119522994785
https://habrahabr.ru/post/314202/,0.2572801489728457
https://habrahabr.ru/post/314210/,1.3673797285529736
https://geektimes.ru/post/282130/,0.3526472699827494
https://habrahabr.ru/company/centosadmin/blog/314212/,0.06286237837256177
https://habrahabr.ru/post/314116/,-0.10842342705701988
https://geektimes.ru/post/282120/,0.6693338299352667
https://habrahabr.ru/post/313392/,1.0596409859796836
https://habrahabr.ru/company/pt/blog/314216/,-0.11510988087690402
https://habrahabr.ru/company/skbkontur/blog/314144/,0.5530500630509438
https://habrahabr.ru/company/nixsolutions/blog/314196/,-0.28973380276357835
https://geektimes.ru/post/282056/,-0.6937256296071014
https://habrahabr.ru/company/yandex/blog/314222/,0.6026418256672461
https://habrahabr.ru/company/pvs-studio/blog/314226/,0.015362937069560774
https://habrahabr.ru/post/314232/,1.0349766728661074
https://habrahabr.ru/company/e-Legion/blog/314170/,0.2664202026404567
https://habrahabr.ru/company/testutor/blog/314234/,0.5626145357997073
https://habrahabr.ru/post/314236/,0.8644198978209556
https://habrahabr.ru/company/regberry/blog/314128/,0.18550257710071838
https://habrahabr.ru/company/polyglot/blog/314248/,-0.6673897220496017
https://geektimes.ru/post/282136/,-0.014390955162979856
https://habrahabr.ru/company/eset/blog/314058/,-0.37193037999572165
https://habrahabr.ru/post/314254/,0.1299762208323204
https://geektimes.ru/post/282140/,0.08886297412609198
https://geektimes.ru/post/282142/,0.25424982756334186
https://geektimes.ru/post/282138/,-0.7463173197322639
https://habrahabr.ru/company/redmadrobot/blog/314156/,0.13825752634069344
https://habrahabr.ru/company/edison/blog/314206/,-0.8484914894649028
https://habrahabr.ru/company/pentestit/blog/314230/,-0.44718165312473684
https://habrahabr.ru/post/314258/,0.7709356791877501
https://habrahabr.ru/post/314260/,0.29909983674923973
https://geektimes.ru/post/282148/,-1.860901570021371
https://habrahabr.ru/company/smartprogress/blog/313894/,0.17052760433138128
https://habrahabr.ru/company/aacidov/blog/314262/,-0.29774173881736843
https://geektimes.ru/company/banderolka/blog/282144/,0.3662319099630907
https://habrahabr.ru/company/eset/blog/314266/,-0.6395415983381725
https://habrahabr.ru/post/314268/,0.37824810427605876
https://geektimes.ru/post/282152/,0.73027085439494
https://geektimes.ru/post/282146/,-0.38166534987890965
https://habrahabr.ru/company/hh/blog/313970/,0.6016500935974853
https://habrahabr.ru/company/google/blog/310514/,0.27524373895136434
https://habrahabr.ru/post/314274/,1.090307931351381
https://geektimes.ru/post/282160/,0.6987921747592755
https://geektimes.ru/post/282162/,0.7172823581018279
https://habrahabr.ru/company/plarium/blog/314250/,0.6223983571113008
https://geektimes.ru/post/282164/,0.4363800373605237
https://habrahabr.ru/post/313710/,-0.338546502809604
https://geektimes.ru/post/281962/,0.083101884281196
https://habrahabr.ru/post/314228/,-0.08487964469596995
https://geektimes.ru/company/makeitlab/blog/281970/,-0.062179000482408646
https://habrahabr.ru/company/gvalg/blog/314286/,0.5710329600509008
https://habrahabr.ru/company/jugru/blog/314224/,0.06680272637399269
https://habrahabr.ru/company/intel/blog/314282/,-0.2843375162798565
https://habrahabr.ru/post/314290/,-0.4911103542618178
https://geektimes.ru/post/282156/,0.5112724318630225
https://geektimes.ru/company/mailru/blog/282166/,0.2947922712366025
https://habrahabr.ru/post/314302/,0.24540527192858178
https://habrahabr.ru/post/314304/,-0.9073994559328239
https://habrahabr.ru/post/314308/,-0.6066875521381196
https://habrahabr.ru/post/314314/,-0.3150646212860163
https://geektimes.ru/post/282168/,-0.4305181486460382
https://geektimes.ru/post/282170/,1.1401248773755301
https://geektimes.ru/post/282172/,0.4302442706162681
https://geektimes.ru/post/282154/,0.17606089959271545
https://habrahabr.ru/post/314204/,0.49981257760193615
https://habrahabr.ru/company/simnetworks/blog/313750/,-0.7601555341559534
https://habrahabr.ru/company/moikrug/blog/314152/,-0.005142401795885501
https://habrahabr.ru/company/kingservers/blog/314338/,0.35288560163088084
https://habrahabr.ru/post/312340/,1.2764479943023093
https://geektimes.ru/post/282174/,0.6794146503439767
https://geektimes.ru/post/282088/,0.15141338256507866
https://habrahabr.ru/post/313644/,1.1127522575293984
https://habrahabr.ru/post/314342/,-1.4264606692157904
https://habrahabr.ru/company/croc/blog/314318/,0.1854925773114416
https://geektimes.ru/post/282766/,-0.008135864858645953
https://habrahabr.ru/company/yota/blog/314256/,-0.6452073276450163
https://geektimes.ru/company/audiomania/blog/282182/,-0.5689611755871686
https://geektimes.ru/post/282184/,-0.20407635755776438
https://habrahabr.ru/company/vasexperts/blog/313560/,0.435360795613243
https://habrahabr.ru/company/it-grad/blog/312044/,-0.7112022866396523
https://habrahabr.ru/company/cloud4y/blog/314334/,-0.10941700559372855
https://geektimes.ru/company/legoeducation/blog/282180/,-0.3219267435160149
https://geektimes.ru/company/pult/blog/282178/,0.11384460443799982
https://habrahabr.ru/company/huawei/blog/314008/,0.44527217452943846
https://habrahabr.ru/company/moex/blog/314348/,-0.5107783615694318
https://habrahabr.ru/company/jugru/blog/314346/,0.6832498766087532
https://habrahabr.ru/post/314350/,0.7130297751242318
https://habrahabr.ru/company/gemaltorussia/blog/314352/,-0.4776669595376505
https://habrahabr.ru/post/314354/,-0.416218851396431
https://habrahabr.ru/post/314356/,0.7629071911598868
https://habrahabr.ru/post/314358/,-1.5027463984349536
https://habrahabr.ru/post/314360/,-1.1258873757305994
https://habrahabr.ru/post/314362/,-0.3582834787311593
https://habrahabr.ru/company/mobio/blog/314370/,-0.8868060792779472
https://habrahabr.ru/company/microsoft/blog/314368/,0.4383418992031467
https://geektimes.ru/post/282186/,1.187791388978122
https://habrahabr.ru/company/edison/blog/314294/,0.6115705013924226
https://habrahabr.ru/post/314372/,0.5548397211820427
https://habrahabr.ru/company/acronis/blog/314276/,-0.9689913966643254
https://habrahabr.ru/company/pc-administrator/blog/314374/,0.31171812602297866
https://geektimes.ru/company/lenovo/blog/281630/,0.012658664721365294
https://geektimes.ru/post/282190/,-0.44633066781033925
https://habrahabr.ru/post/314264/,0.43375549141617925
https://geektimes.ru/post/282192/,-0.2029986151859729
https://geektimes.ru/post/282194/,0.19793615255827396
https://geektimes.ru/company/jd/blog/282196/,-0.24574745387909913
https://habrahabr.ru/company/dellemc/blog/314382/,-2.1640439842383294
https://habrahabr.ru/post/314380/,-0.3352446739705352
https://geektimes.ru/post/282150/,-0.019913689194156987
https://geektimes.ru/post/282188/,-0.6645911818638576
https://habrahabr.ru/post/314384/,0.48191226968251405
https://geektimes.ru/company/top3dshop/blog/282208/,0.04552732314853925
https://habrahabr.ru/company/ibm/blog/314390/,-1.1318597105347428
https://habrahabr.ru/post/314394/,1.013185891679898
https://geektimes.ru/company/dataart/blog/282214/,1.0171009057867735
https://habrahabr.ru/post/314400/,-0.17823881309877898
https://habrahabr.ru/post/314336/,0.9489666203776458
https://geektimes.ru/company/hashflare/blog/282216/,0.36467198259554146
https://geektimes.ru/post/282218/,0.15403677303805996
https://habrahabr.ru/post/314084/,-0.43548145600163596
https://habrahabr.ru/post/314398/,-0.23524508035550973
https://habrahabr.ru/post/314404/,0.6157904560209314
https://geektimes.ru/post/282220/,-0.14443034703611843
https://geektimes.ru/post/282176/,0.9072890638351077
https://habrahabr.ru/post/314410/,0.7365844775113345
https://habrahabr.ru/post/314328/,0.3535087678852283
https://geektimes.ru/post/282210/,-0.08080235948258194
https://habrahabr.ru/company/host-tracker/blog/314392/,-0.08647341372510478
https://habrahabr.ru/post/313930/,0.3731153015668049
https://geektimes.ru/company/madrobots/blog/282232/,-0.14627034102526734
https://geektimes.ru/post/282234/,0.7224633137565133
https://habrahabr.ru/company/eset/blog/314418/,-0.9083068343519498
https://habrahabr.ru/post/314412/,1.7497215037433687
https://geektimes.ru/post/282236/,-0.5790833521795062
https://geektimes.ru/post/282238/,0.6504807089217336
https://geektimes.ru/post/282240/,-0.3162732737484742
https://habrahabr.ru/company/edison/blog/314424/,0.8187759050835165
https://geektimes.ru/post/282242/,0.5092378271149123
https://habrahabr.ru/company/kaspersky/blog/314434/,-0.149034063914315
https://geektimes.ru/post/282246/,-0.4234922343233417
https://geektimes.ru/company/pult/blog/282248/,0.14728166843676238
https://habrahabr.ru/post/314428/,0.037385885416237316
https://geektimes.ru/post/282250/,0.2246583796329112
https://habrahabr.ru/post/314454/,0.09214353365586328
https://habrahabr.ru/company/kingservers/blog/314456/,-0.2385564641380341
https://habrahabr.ru/post/314324/,-0.39189628466041104
https://geektimes.ru/post/281918/,0.5633784719633532
https://geektimes.ru/post/282244/,0.31561201247139364
https://habrahabr.ru/post/314326/,-0.18113205338495672
https://geektimes.ru/post/282254/,0.22473162020405818
https://geektimes.ru/post/282252/,-0.4725951203949078
https://habrahabr.ru/post/314416/,0.6396045025332917
https://habrahabr.ru/post/314414/,0.7437679335500662
https://habrahabr.ru/post/314472/,0.4951505676099505
https://habrahabr.ru/company/eset/blog/314458/,-0.2150731982647653
https://habrahabr.ru/post/314220/,0.46436976373277905
https://habrahabr.ru/company/edison/blog/314460/,0.19193141226352295
https://geektimes.ru/post/282256/,-0.7633698304013246
https://habrahabr.ru/post/314478/,-1.1507979356450289
https://geektimes.ru/post/282258/,0.9971409248646349
https://habrahabr.ru/post/314486/,0.8976615773321169
https://habrahabr.ru/post/314464/,1.240462064106175
https://habrahabr.ru/company/comparex/blog/314450/,0.42276121942977374
https://habrahabr.ru/post/314492/,0.055713030044317345
https://geektimes.ru/post/282262/,0.686934010089872
https://geektimes.ru/company/vertdider/blog/282260/,0.44218559300476556
https://habrahabr.ru/post/314496/,0.5667735629886411
https://geektimes.ru/post/282264/,0.1381082259661415
https://habrahabr.ru/post/314494/,0.4435038402058707
https://habrahabr.ru/post/314474/,1.0702269783161247
https://geektimes.ru/post/282266/,0.31385519122127997
https://geektimes.ru/post/282270/,1.0975995773160414
https://habrahabr.ru/post/314510/,1.1460670431309328
https://habrahabr.ru/company/edison/blog/314432/,0.07486257707559324
https://habrahabr.ru/post/314518/,0.14500745852576472
https://habrahabr.ru/post/314522/,0.1738130223145849
https://habrahabr.ru/company/yandex/blog/314508/,1.769165055150531
https://habrahabr.ru/post/314528/,0.13947890633107973
https://geektimes.ru/post/282272/,0.07977064401863473
https://geektimes.ru/post/282274/,0.8195216826595776
https://habrahabr.ru/post/314532/,0.2670898057097725
https://habrahabr.ru/post/314500/,0.316877908975327
https://habrahabr.ru/post/314538/,0.04919809820507524
https://geektimes.ru/post/282278/,-0.5368599736411989
https://geektimes.ru/post/282280/,0.4414790008327743
https://habrahabr.ru/post/314520/,0.7707258069716872
https://habrahabr.ru/post/314540/,1.2193781641756472
https://geektimes.ru/post/282018/,0.7740725703016113
https://habrahabr.ru/company/kingservers/blog/314542/,-1.1621550805811305
https://habrahabr.ru/company/eset/blog/314476/,-0.26539414983894977
https://habrahabr.ru/post/314062/,1.4340377985944042
https://habrahabr.ru/company/zfort/blog/314552/,0.9061478591771884
https://habrahabr.ru/post/314554/,-0.3999095516718343
https://habrahabr.ru/post/314556/,-0.20020981564056
https://geektimes.ru/post/282276/,0.7586956005435731
https://habrahabr.ru/company/smi2/blog/314558/,0.3824600770267619
https://habrahabr.ru/post/314312/,1.4653427638350682
https://habrahabr.ru/post/313224/,0.7122630987552753
https://habrahabr.ru/company/yadro/blog/314364/,0.32291588913782426
https://habrahabr.ru/company/oleg-bunin/blog/314396/,-0.32738906092491743
https://habrahabr.ru/post/314448/,0.4629384513753129
https://habrahabr.ru/company/nixsolutions/blog/314422/,-1.066899275220956
https://geektimes.ru/company/asus/blog/282204/,-1.1592101307353972
https://geektimes.ru/company/arttel/blog/282206/,0.3050662704663766
https://geektimes.ru/post/282288/,1.119434689892164
https://habrahabr.ru/company/tcsbank/blog/312968/,0.2532173493546451
https://habrahabr.ru/post/314564/,0.6045825633718078
https://habrahabr.ru/company/carrotquest/blog/314570/,0.09224985933367444
https://habrahabr.ru/company/iptelefon/blog/314572/,0.3339472571063981
